Date,Spread,Mcap,P/B,P/E,Close,Volatility,30y_yield,AA Yield,Mkt_rf,smb,hml,rf,Yield,3m,Inflation
2017-04-21,0.69,19.855M,3.0207,20.5142,2348.69,7.12,2.9015,3.82,1.11,1.84,-0.23,0.014,2.06,0.775,
2017-04-28,0.71,20.149M,3.0659,20.8236,2384.2,7.6,2.9508,3.87,1.64,0.33,-0.99,0.014,2.03,0.795,
2017-05-05,0.71,20.261M,3.0831,20.9268,2399.29,6.54,2.9832,3.89,0.53,-0.75,-0.48,0.016,2.02,0.886,2.2
2017-05-12,0.7,20.182M,3.0732,20.8505,2390.9,6.21,2.9889,3.92,-0.32,-0.26,-1.31,0.016,2.03,0.871,
2017-05-19,0.71,20.11M,3.0629,20.7709,2381.73,8.72,2.8966,3.81,-0.4,-0.79,-0.46,0.016,2.04,0.907,
2017-05-26,0.68,20.393M,3.107,21.0749,2415.82,8.14,2.912,3.82,1.46,-0.3,-0.73,0.016,2.02,0.927,
2017-06-02,0.68,20.60M,3.1326,21.2246,2439.07,7.99,2.81,3.75,1.09,1.13,-1.62,0.015,2,0.973,1.9
2017-06-09,0.69,20.54M,3.1232,21.1582,2431.77,7.33,2.8556,3.72,-0.24,0.6,3.36,0.015,2,0.999,
2017-06-16,0.68,20.561M,3.1249,21.1684,2433.15,7.4,2.7752,3.7,-0.08,-1.05,-0.67,0.015,2,1.004,
2017-06-23,0.7,20.574M,3.137,21.1879,2438.3,8.01,2.7155,3.62,0.31,1.09,-3.85,0.015,2,0.955,
2017-06-30,0.7,20.451M,3.0583,20.6763,2423.41,6.77,2.8348,3.65,-0.49,0.04,3.42,0.015,2.01,1.014,1.6
2017-07-07,0.69,20.457M,3.0592,20.5772,2425.18,7.37,2.9289,3.74,0.08,-0.4,0.31,0.018,2.02,1.032,
2017-07-14,0.7,20.742M,3.1022,20.8649,2459.27,7.41,2.9195,3.74,1.36,-0.18,-1.29,0.018,1.99,1.034,
2017-07-21,0.69,20.844M,3.119,20.9774,2472.54,7.47,2.8087,3.65,0.55,0.06,-0.46,0.018,1.98,1.162,
2017-07-28,0.69,20.807M,3.1268,20.9899,2472.1,7.38,2.8953,3.67,-0.03,-0.58,0.73,0.018,1.98,1.08,
2017-08-04,0.68,20.822M,3.1305,20.9977,2476.83,6.71,2.842,3.64,0.09,-1.72,0.78,0.021,1.98,1.075,1.7
2017-08-11,0.69,20.521M,3.0853,20.6874,2441.32,6.78,2.7855,3.64,-1.52,-1,-0.99,0.021,2.01,1.035,
2017-08-18,0.67,20.396M,3.0654,20.5549,2425.55,8.1,2.7762,3.65,-0.67,-0.71,-0.32,0.021,2.02,1.006,
2017-08-25,0.67,20.542M,3.0875,20.7023,2443.05,8.31,2.7469,3.63,0.82,0.55,0.68,0.021,2.01,1.011,
2017-09-01,0.67,20.835M,3.1265,20.955,2476.55,8.48,2.777,3.62,1.61,1.41,-1.49,0.024,1.98,1.007,1.9
2017-09-08,0.64,20.722M,3.1061,20.8182,2461.43,8.79,2.6692,3.6,-0.77,0.19,-1.39,0.024,1.99,1.042,
2017-09-15,0.66,21.043M,3.1545,21.1439,2500.23,9.37,2.77,3.65,1.7,0.66,1.8,0.024,1.96,1.031,
2017-09-22,0.68,21.067M,3.1626,21.2165,2502.22,8.17,2.7801,3.65,0.39,0.86,1.59,0.024,1.96,1.025,
2017-09-29,0.71,21.211M,3.1826,21.3331,2519.36,5.94,2.8601,3.61,0.91,2.19,0.69,0.024,1.94,1.049,
2017-10-06,0.73,21.46M,3.1472,21.2933,2549.33,5.3,2.8936,3.61,1.28,0.15,-0.21,0.021,1.93,1.065,2.2
2017-10-13,0.72,21.477M,3.1501,21.3182,2553.17,5.19,2.805,3.59,0.03,-0.67,-0.14,0.021,1.93,1.07,
2017-10-20,0.71,21.66M,3.1772,21.5021,2575.21,3.41,2.8969,3.57,0.91,-0.82,0.73,0.021,1.91,1.104,
2017-10-27,0.72,21.684M,3.1841,21.5504,2581.07,4.55,2.9179,3.63,0.25,-0.59,0.13,0.021,1.91,1.098,
2017-11-03,0.72,21.723M,3.1932,21.5648,2587.84,4.49,2.8129,3.56,0.19,-1.21,-0.44,0.021,1.91,1.172,2
2017-11-10,,21.669M,3.1864,21.5196,2582.3,4.5,2.8797,,-0.41,-1.05,-1.01,0.021,1.92,1.223,
2017-11-17,0.66,21.654M,3.1817,21.4939,2578.85,5.24,2.7778,3.64,0.21,1.14,0.08,0.021,1.92,1.262,
2017-11-24,0.7,21.847M,3.2108,21.6897,2602.42,5.5,2.7638,3.55,1.04,1.1,-0.83,0.021,1.9,1.266,
2017-12-01,0.71,22.173M,3.2571,21.9496,2642.22,6.48,2.7615,3.56,1.62,-0.88,2.26,0.022,1.87,1.262,2.2
2017-12-08,0.72,22.249M,3.2677,22.0215,2651.5,6.07,2.7685,3.51,0.3,-1.46,0.13,0.022,1.87,1.275,
2017-12-15,0.72,22.451M,3.2977,22.2236,2675.81,6.61,2.6873,3.48,0.81,-0.25,-0.76,0.022,1.85,1.317,
2017-12-22,0.71,22.51M,3.3123,22.3059,2683.34,6.7,2.8309,3.55,0.54,0.79,0.5,0.022,1.85,1.326,
2017-12-29,0.72,22.434M,3.304,22.2046,2673.61,6.27,2.7399,3.48,-0.37,0.01,-0.22,0.022,1.85,1.382,
2018-01-05,0.72,23.01M,3.3625,22.0974,2743.15,6.69,2.8105,3.5,2.54,-0.68,-0.39,0.029,1.9,1.399,2.1
2018-01-12,0.71,23.369M,3.4151,22.4433,2786.24,6.3,2.8491,3.54,1.81,0.37,1.04,0.029,1.87,1.441,
2018-01-19,0.71,23.565M,3.4447,22.6387,2810.3,6.59,2.9331,3.53,0.84,-0.65,-0.38,0.029,1.86,1.431,
2018-01-26,0.69,24.093M,3.5226,23.1402,2872.87,7.33,2.9114,3.58,2.05,-1.52,-1.13,0.029,1.82,1.418,
2018-02-02,0.7,23.168M,3.3916,22.1964,2762.13,10.71,3.0868,3.63,-3.81,-0.52,-0.14,0.029,1.91,1.479,2.1
2018-02-09,0.7,21.96M,3.2115,21.0159,2619.55,21.53,3.1596,3.75,-5.09,1.05,0.08,0.029,2.01,1.56,
2018-02-16,0.67,22.891M,3.3491,21.917,2732.22,22.25,3.1316,3.86,4.51,0.08,-0.55,0.029,1.94,1.594,
2018-02-23,0.67,22.996M,3.3674,22.0349,2747.3,22.8,3.1555,3.91,0.48,0.11,-0.59,0.029,1.92,1.641,
2018-03-02,0.69,22.521M,3.2965,21.4991,2691.25,23.6,3.1398,3.87,-1.74,1.03,-0.85,0.029,1.97,1.644,2.2
2018-03-09,0.75,23.32M,3.4132,22.2664,2786.57,24.12,3.158,3.89,3.6,0.36,-0.19,0.029,1.9,1.664,
2018-03-16,0.78,23.025M,3.3709,21.9906,2752.01,23.1,3.077,3.86,-1.21,0.85,-0.14,0.029,1.93,1.773,
2018-03-23,0.81,21.69M,3.1762,20.7252,2588.26,17.49,3.0608,3.87,-5.82,1.69,-0.24,0.029,2.05,1.72,
2018-03-30,,22.126M,3.24,21.1454,2640.87,19.17,2.9737,,1.8,-1.08,0.85,0.029,2.01,1.706,
2018-04-06,0.83,21.824M,3.1691,19.8724,2604.47,21.37,3.0182,3.8,-1.38,0.56,0.68,0.036,2.04,1.712,2.4
2018-04-13,0.84,22.25M,3.233,20.2688,2656.3,21.05,3.027,3.77,2.05,1,-1.05,0.036,2,1.752,
2018-04-20,0.82,22.366M,3.2498,20.3744,2670.14,20.57,3.1451,3.83,0.73,0.04,0.49,0.036,1.99,1.805,
2018-04-27,0.82,22.352M,3.2493,20.3717,2669.91,21.12,3.1245,3.96,-0.29,-0.53,0.48,0.036,1.99,1.807,
2018-05-04,0.8,22.246M,3.241,20.2155,2663.42,18.76,3.1221,3.99,-0.16,1.04,-1.33,0.035,1.99,1.83,2.5
2018-05-11,0.81,22.774M,3.3165,20.631,2727.72,14.24,3.1041,4.01,2.43,0.4,-0.27,0.035,1.94,1.902,
2018-05-18,0.83,22.639M,3.2983,20.516,2712.97,11.69,3.1974,4.05,-0.22,2.48,-0.05,0.035,1.96,1.891,
2018-05-25,0.84,22.701M,3.3088,20.5799,2721.33,10.33,3.092,4.01,0.22,-0.27,-0.4,0.035,1.95,1.892,
2018-06-01,0.87,22.82M,3.3215,20.6249,2734.62,11.31,3.0506,3.88,0.6,1.25,-1.23,0.034,1.94,1.907,2.8
2018-06-08,0.87,23.167M,3.3722,20.9854,2779.03,10.34,3.0896,3.96,1.68,0.43,-0.14,0.034,1.91,1.915,
2018-06-15,0.88,23.213M,3.3731,20.9907,2779.66,9.03,3.0465,3.95,0.21,0.89,-2.26,0.034,1.91,1.924,
2018-06-22,0.87,22.959M,3.3396,20.862,2754.88,8.67,3.0394,3.97,-0.85,1.37,0.23,0.034,1.93,1.912,
2018-06-29,0.89,22.659M,3.2933,20.5579,2718.37,9.88,2.989,3.95,-1.6,-1.28,-0.05,0.034,1.96,1.917,
2018-07-06,0.91,22.993M,3.3337,20.002,2759.82,10.32,2.9293,3.9,1.65,1.76,-1.01,0.04,1.94,1.946,2.9
2018-07-13,0.93,23.333M,3.3839,20.3035,2801.31,9.06,2.9315,3.83,1.39,-1.68,-1.21,0.04,1.91,1.971,
2018-07-20,0.92,23.32M,3.3841,20.3104,2801.83,8.81,3.0258,3.85,0.14,-0.02,0.66,0.04,1.91,1.974,
2018-07-27,0.91,23.44M,3.405,20.4294,2818.82,9.46,3.0822,3.92,0.17,-2.83,1.53,0.04,1.9,1.985,
2018-08-03,0.9,23.564M,3.4311,20.5171,2840.35,9.52,3.0886,3.91,0.65,-0.09,0.15,0.041,1.89,2.004,2.9
2018-08-10,0.88,23.497M,3.4235,20.4398,2833.28,8.14,3.0303,3.9,0.05,0.92,-0.8,0.041,1.9,2.045,
2018-08-17,0.87,23.645M,3.4434,20.5628,2850.13,7.98,3.0199,3.9,0.46,-0.37,0.06,0.041,1.89,2.035,
2018-08-24,0.88,23.855M,3.4723,20.7458,2874.69,7.4,2.9589,3.84,1.06,1.33,-0.99,0.041,1.87,2.093,
2018-08-31,0.88,24.077M,3.5067,20.8785,2901.52,7.75,3.0191,3.89,0.96,-0.05,-1.84,0.041,1.85,2.098,2.7
2018-09-07,0.87,23.819M,3.4704,20.6617,2871.68,7.11,3.1014,3.97,-1.14,-0.79,0.22,0.037,1.87,2.135,
2018-09-14,0.92,24.094M,3.5104,20.8995,2904.98,6.68,3.1309,3.94,1.2,-0.41,-0.99,0.037,1.85,2.148,
2018-09-21,0.92,24.285M,3.5436,21.0626,2929.67,6.87,3.1998,4,0.54,-1.19,1.74,0.037,1.83,2.167,
2018-09-28,0.91,24.156M,3.5231,20.9823,2913.98,5.9,3.2057,4,-0.52,0.07,-2.65,0.037,1.84,2.2,
2018-10-05,0.91,23.917M,3.4534,19.6736,2885.57,6.47,3.4036,4.07,-1.42,-3.22,3.35,0.049,1.87,2.213,2.3
2018-10-12,0.91,22.928M,3.3145,18.8712,2767.13,13.67,3.3347,4.14,-4.26,-0.76,-0.01,0.049,1.95,2.266,
2018-10-19,0.93,22.926M,3.3153,18.8756,2767.78,15.85,3.3758,4.14,-0.15,-0.99,0.54,0.049,1.95,2.307,
2018-10-26,0.93,22.008M,3.1849,18.1267,2658.69,19.57,3.3098,4.18,-4.06,0.4,-1.04,0.049,2.03,2.322,
2018-11-02,0.92,22.536M,3.2446,18.5142,2723.06,20.76,3.454,4.25,2.88,1.61,0.53,0.044,2,2.319,2.5
2018-11-09,0.97,22.981M,3.3144,18.8854,2781.01,22.17,3.3842,4.22,1.75,-2.61,1.18,0.044,1.95,2.349,
2018-11-16,0.99,22.596M,3.2659,18.5784,2736.27,23.12,3.3163,4.22,-1.65,0.29,0.27,0.044,1.98,2.349,
2018-11-23,1.03,21.742M,3.1413,17.8727,2632.56,20.86,3.3015,4.2,-3.74,1.17,0.83,0.044,2.05,2.4,
2018-11-30,1.07,22.827M,3.2913,18.7104,2760.17,21.35,3.29,4.2,4.78,-1.81,-1.68,0.044,1.96,2.345,2.2
2018-12-07,1.08,21.731M,3.1382,17.8367,2633.08,22.12,3.1403,4.1,-4.83,-0.67,-0.66,0.051,2.06,2.39,
2018-12-14,1.12,21.458M,3.0988,17.6132,2599.95,21.09,3.1433,4.03,-1.45,-1.16,-1.85,0.051,2.09,2.414,
2018-12-21,1.13,19.954M,2.8804,16.3714,2416.62,21.38,3.0308,3.95,-7.33,-1.6,2.12,0.051,2.25,2.381,
2018-12-28,1.13,20.479M,2.9678,16.8874,2485.74,27.4,3.0222,4,3.14,1.12,-1.38,0.051,2.19,2.377,
2019-01-04,1.14,20.882M,2.9898,16.8087,2531.94,29.5,2.981,3.96,2.14,1.29,1.25,0.052,2.26,2.409,1.9
2019-01-11,1.16,21.413M,3.0657,17.2355,2596.26,28.41,3.0334,3.97,2.95,2.21,-1.57,0.052,2.2,2.418,
2019-01-18,1.19,22.034M,3.1593,17.7611,2670.71,27.07,3.0974,3.99,2.8,-0.84,0.89,0.052,2.14,2.397,
2019-01-25,1.23,21.998M,3.1522,17.7197,2664.76,26.54,3.0662,3.88,-0.28,0.1,-0.15,0.052,2.15,2.377,
2019-02-01,1.23,22.315M,3.203,17.9903,2706.53,24.96,3.0253,3.83,1.57,-0.36,-0.76,0.046,2.13,2.391,1.6
2019-02-08,1.2,22.311M,3.207,17.9865,2707.88,16.61,2.9802,3.78,0.09,0.3,-1.26,0.046,2.13,2.418,
2019-02-15,1.19,22.85M,3.2867,18.4434,2775.6,11.32,2.9936,3.77,2.73,1.57,0,0.046,2.07,2.423,
2019-02-22,1.13,22.951M,3.3065,18.5543,2792.67,11.27,3.0159,3.78,0.64,0.99,-0.84,0.046,2.05,2.446,
2019-03-01,1.09,23.009M,3.3198,18.6522,2803.69,10.88,3.1226,3.84,0.5,-0.41,-1.29,0.048,2.05,2.433,1.5
2019-03-08,1.07,22.51M,3.2481,18.2481,2743.07,9.89,3.0119,3.85,-2.55,-1.96,-0.25,0.048,2.09,2.444,
2019-03-15,1.06,23.16M,3.342,18.7758,2822.48,9.34,3.0111,3.82,2.83,-0.9,-0.46,0.048,2.04,2.439,
2019-03-22,1.06,22.954M,3.3185,18.6335,2800.71,11.01,2.8739,3.77,-1.11,-1.45,-2.73,0.048,2.06,2.448,
2019-03-29,1.05,23.227M,3.3571,18.8601,2834.4,10.39,2.8143,3.63,1.27,1.06,-0.21,0.048,2.03,2.389,
2019-04-05,1.05,23.692M,3.3519,19.0287,2892.74,10.73,2.9032,3.68,2.14,0.54,1,0.052,2,2.425,1.9
2019-04-12,1.03,23.806M,3.369,19.1256,2907.41,10.76,2.9769,3.68,0.55,-0.71,0.91,0.052,1.99,2.426,
2019-04-19,,23.794M,3.365,19.1128,2905.03,10.03,2.961,,-0.18,-1.05,0.49,0.052,1.99,2.414,
2019-04-26,0.98,24.069M,3.4053,19.3386,2939.88,9.39,2.9233,3.71,1.24,0.2,-1.25,0.052,1.97,2.413,
2019-05-03,0.93,24.067M,3.4116,19.4036,2945.64,7.27,2.9186,3.72,0.27,0.65,0.36,0.052,1.96,2.422,2
2019-05-10,0.94,23.545M,3.3383,19.0168,2881.4,8.82,2.8867,3.71,-2.22,-0.12,-0.03,0.052,2.01,2.421,
2019-05-17,0.95,23.375M,3.3133,18.8719,2859.53,11.75,2.8253,3.69,-1.02,-1.49,-0.68,0.052,2.02,2.378,
2019-05-24,0.97,23.097M,3.2743,18.6501,2826.06,12.35,2.7512,3.67,-1.3,-0.53,-0.18,0.052,2.05,2.338,
2019-05-31,0.98,22.49M,3.1889,18.187,2752.06,13.14,2.5685,3.57,-2.71,-0.49,-1.04,0.052,2.1,2.342,1.8
2019-06-07,1.02,23.473M,3.2958,18.9818,2873.34,15.26,2.572,3.51,4.27,-1.25,-0.54,0.046,2.01,2.272,
2019-06-14,1.04,23.594M,3.3132,19.0727,2886.98,14.93,2.5856,3.49,0.45,-0.02,-0.07,0.046,2,2.172,
2019-06-21,1.05,24.109M,3.386,19.4933,2950.46,14.51,2.5841,3.39,2.21,0.07,-1.68,0.046,1.96,2.107,
2019-06-28,1.05,24.045M,3.3758,19.4767,2941.76,12.17,2.5291,3.29,-0.11,1.43,1.58,0.046,1.96,2.093,
2019-07-05,1.05,24.456M,3.4186,19.5519,2990.41,11.26,2.5419,3.23,1.56,-1.23,-0.37,0.048,1.93,2.219,1.6
2019-07-12,1.03,24.647M,3.4452,19.7046,3013.77,9.48,2.6467,3.3,0.72,-1.36,-0.28,0.048,1.92,2.134,
2019-07-19,0.99,24.315M,3.3978,19.4414,2976.61,7.74,2.5792,3.33,-1.22,-0.27,-0.74,0.048,1.95,2.068,
2019-07-26,0.95,24.697M,3.454,19.7653,3025.86,8.21,2.5922,3.3,1.75,-0.22,0.87,0.048,1.92,2.116,
2019-08-02,0.89,23.973M,3.3517,19.1856,2932.05,8.99,2.382,3.24,-3.45,0.37,-0.79,0.041,1.98,2.056,1.8
2019-08-09,0.86,23.841M,3.3344,19.0941,2918.65,14.29,2.2586,3.11,-0.61,-0.73,-1.92,0.041,1.99,1.989,
2019-08-16,0.88,23.593M,3.3001,18.8984,2888.68,17.96,2.0348,2.96,-1.17,0.25,-1.24,0.041,2.01,1.865,
2019-08-23,0.94,23.254M,3.2525,18.6229,2847.11,20,2.0252,2.91,-1.57,-0.71,-0.27,0.041,2.04,1.96,
2019-08-30,0.91,23.902M,3.3425,19.1898,2926.46,20.72,1.9626,2.85,2.7,-0.54,0.34,0.041,1.99,1.983,
2019-09-06,0.9,24.326M,3.4022,19.5186,2978.71,21.14,2.025,2.89,1.61,-1.19,1.28,0.044,1.95,1.953,1.7
2019-09-13,0.87,24.558M,3.4347,19.7062,3007.39,20.66,2.3708,3.11,1.33,2.9,4.91,0.044,1.93,1.96,
2019-09-20,0.89,24.442M,3.4172,19.606,2992.07,17.14,2.1616,3.1,-0.64,-0.59,-0.91,0.044,1.94,1.905,
2019-09-27,0.88,24.226M,3.3886,19.4873,2961.79,13.12,2.1286,3,-1.37,-1.81,1.97,0.044,1.96,1.789,
2019-10-04,0.89,24.16M,3.3142,19.4537,2952.01,12.3,2.0151,2.96,-0.4,-0.43,-2.36,0.039,1.98,1.694,1.7
2019-10-11,0.92,24.305M,3.3347,19.5738,2970.27,13.08,2.1941,2.98,0.69,-0.46,0.21,0.039,1.97,1.67,
2019-10-18,0.92,24.418M,3.3526,19.6789,2986.2,12.36,2.2492,3.05,0.47,0.76,0.54,0.039,1.96,1.665,
2019-10-25,0.94,24.686M,3.3934,19.9169,3022.55,12.42,2.287,3.02,1.38,0.31,0.66,0.039,1.94,1.668,
2019-11-01,0.89,25.002M,3.4346,20.2132,3066.91,12.77,2.1897,3.05,1.47,0.44,-0.52,0.031,1.92,1.516,1.8
2019-11-08,0.89,25.179M,3.4649,20.395,3093.08,12.14,2.4243,3.11,1.01,-0.56,2.18,0.031,1.91,1.55,
2019-11-15,0.86,25.40M,3.4955,20.5778,3120.46,8.72,2.3047,3.12,0.78,-0.69,-1.74,0.031,1.89,1.564,
2019-11-22,0.88,25.334M,3.487,20.5663,3110.29,6.07,2.2209,3.04,-0.19,-0.06,-1.59,0.031,1.9,1.583,
2019-11-29,0.91,25.584M,3.5204,20.81,3140.98,5.75,2.2054,2.96,1.13,1.58,-1.64,0.031,1.88,1.575,
2019-12-06,0.88,25.629M,3.5267,20.8507,3145.91,7.11,2.2774,3.01,0.1,0.52,0.74,0.035,1.88,1.516,2.1
2019-12-13,0.87,25.823M,3.5543,21.0046,3168.8,6.9,2.2524,3,0.74,0.19,0.75,0.035,1.87,1.56,
2019-12-20,0.88,26.252M,3.6131,21.3521,3221.22,7.2,2.3421,3.01,1.71,0.32,-0.01,0.035,1.83,1.569,
2019-12-27,0.87,26.434M,3.6462,21.5248,3240.02,7.23,2.316,3,0.49,-0.49,-0.41,0.035,1.82,1.556,
2020-01-03,0.86,26.392M,3.4817,20.868,3234.85,7.87,2.2444,3,-0.12,-0.32,0.35,0.032,1.9,1.513,2.3
2020-01-10,0.83,26.624M,3.5144,21.0649,3265.35,8.01,2.2786,3.03,0.94,-0.95,-2.26,0.032,1.89,1.533,
2020-01-17,0.83,27.11M,3.5836,21.4795,3329.62,7.11,2.2807,2.99,2,0.65,-1.33,0.032,1.85,1.556,
2020-01-24,0.83,26.819M,3.5462,21.2555,3295.47,7.49,2.1324,2.89,-1.14,-1.24,-1.01,0.032,1.87,1.528,
2020-01-31,0.84,26.248M,3.4695,20.8021,3225.52,10.71,1.9996,2.82,-2.06,-1.07,-1.46,0.032,1.92,1.547,2.5
2020-02-07,0.84,27.076M,3.5782,21.4664,3327.71,12.12,2.0484,2.84,3.13,-0.36,-0.77,0.03,1.87,1.547,
2020-02-14,0.84,27.499M,3.6347,21.805,3380.16,11.73,2.0391,2.81,1.73,0.02,-0.86,0.03,1.84,1.573,
2020-02-21,0.81,27.144M,3.589,21.5321,3337.75,12.21,1.9147,2.77,-1.06,0.72,0.07,0.03,1.86,1.552,
2020-02-28,0.83,24.004M,3.1765,19.0743,2954.22,22.09,1.6752,2.7,-11.5,0.71,-2.33,0.03,2.11,1.284,
2020-03-06,0.92,24.151M,3.1965,19.2006,2972.37,32.36,1.2874,2.53,0.1,-1.5,-5.06,0.033,2.09,0.463,2.3
2020-03-13,1.11,22.012M,2.9156,17.5176,2711.02,60.08,1.5293,2.75,-9.7,-5.79,-3.49,0.033,2.29,0.267,
2020-03-20,1.14,18.733M,2.4788,14.8931,2304.92,74.23,1.4169,3.64,-14.57,1.82,-5.63,0.033,2.67,0.015,
2020-03-27,1.67,20.653M,2.7346,16.4206,2541.47,83.44,1.2635,3.27,10.31,-1.23,1.02,0.033,2.41,-0.005,
2020-04-03,1.89,20.259M,2.822,16.9223,2488.65,85.25,1.2094,2.69,-2.48,-2.05,-5.2,0.001,2.45,0.079,1.5
2020-04-10,,22.669M,3.1582,19.004,2789.82,87.98,1.3435,,12.35,2.65,7.71,0.001,2.18,0.224,
2020-04-17,1.68,23.355M,3.2542,19.5814,2874.56,85.99,1.2601,2.33,3.25,-1.8,-8.48,0.001,2.1,0.114,
2020-04-24,1.57,23.042M,3.2115,19.3448,2836.74,69.92,1.1696,2.32,-0.86,2.41,-1.95,0.001,2.11,0.113,
2020-05-01,1.5,22.955M,3.2042,19.2982,2830.71,51.52,1.2486,2.38,0.01,2.37,4.75,0.002,2.1,0.107,0.3
2020-05-08,1.49,23.766M,3.319,20.0802,2929.8,38.55,1.3828,2.49,4.24,2.17,-3.42,0.002,2.02,0.107,
2020-05-15,1.5,23.245M,3.2736,19.6209,2863.7,34.45,1.3266,2.58,-2.2,-1.15,-7.22,0.002,2.07,0.112,
2020-05-22,1.47,24.035M,3.3812,20.2584,2955.45,28.36,1.3705,2.48,3.59,3.3,3.92,0.002,2,0.118,
2020-05-29,1.38,24.763M,3.4823,20.8617,3044.31,25.43,1.4064,2.41,2.98,-1.15,3.61,0.002,1.94,0.139,
2020-06-05,1.4,25.975M,3.6576,21.9766,3193.93,22.68,1.6656,2.41,4.97,0.45,9.83,0.003,1.84,0.151,0.1
2020-06-12,1.21,24.741M,3.483,20.9278,3041.31,27.45,1.4568,2.43,-4.73,-1.24,-5.23,0.003,1.94,0.164,
2020-06-19,1.19,25.202M,3.548,21.3206,3097.74,27.41,1.4582,2.42,2.29,1.33,-3.15,0.003,1.9,0.15,
2020-06-26,1.18,24.515M,3.4565,20.817,3009.05,28.41,1.3701,2.4,-2.83,0.87,-4.14,0.003,1.95,0.139,
2020-07-03,,25.509M,3.536,23.8211,3130.01,26.81,1.4272,,4.04,0.68,-1.66,0.003,1.88,0.139,0.6
2020-07-10,1.19,25.955M,3.5961,24.2441,3185.04,27.19,1.3359,2.24,2.1,-1.86,-1.34,0.003,1.84,0.128,
2020-07-17,1.19,26.279M,3.6407,24.544,3224.73,26.3,1.3289,2.15,1.2,1.82,2.42,0.003,1.81,0.112,
2020-07-24,1.15,26.202M,3.6304,24.4759,3215.63,18.16,1.2293,2.06,-0.31,-0.27,2.87,0.003,1.81,0.106,
2020-07-31,1.14,26.62M,3.6863,24.8352,3271.12,17.8,1.1925,2.03,1.73,-0.59,-2.61,0.003,1.78,0.091,1
2020-08-07,1.1,27.273M,3.7738,25.4471,3351.28,12.9,1.2336,2.05,2.7,3.37,1.63,0.002,1.74,0.093,
2020-08-14,1.06,27.451M,3.7981,25.6112,3372.85,12.2,1.4471,2.19,0.74,0.2,1.77,0.002,1.73,0.094,
2020-08-21,0.99,27.652M,3.8253,25.7917,3397.16,10.47,1.3407,2.32,0.86,-1.62,-5.2,0.002,1.72,0.094,
2020-08-28,0.98,28.557M,3.9497,26.6298,3508.01,10.03,1.501,2.39,3.19,-1.45,0.89,0.002,1.66,0.1,
2020-09-04,1.02,27.898M,3.8555,26.0266,3426.96,15.33,1.4714,2.32,-2.47,-0.88,2.29,0.002,1.71,0.107,1.3
2020-09-11,1.03,27.209M,3.7582,25.3694,3340.97,18.94,1.4116,2.34,-2.58,-0.09,-1.38,0.002,1.75,0.11,
2020-09-18,1.04,27.033M,3.7339,25.2055,3319.47,19.59,1.4532,2.31,0.01,2.75,-0.92,0.002,1.77,0.087,
2020-09-25,1.06,26.893M,3.7052,25.0885,3298.46,21.4,1.4007,2.3,-0.62,-2.91,-4.22,0.002,1.77,0.095,
2020-10-02,1.09,27.325M,3.6929,26.02,3348.44,22.3,1.4868,2.34,1.85,2.98,1.76,0.002,1.76,0.09,1.4
2020-10-09,1.1,28.408M,3.8316,27.0372,3477.13,23.7,1.5717,2.38,4.25,2.54,-0.23,0.002,1.7,0.099,
2020-10-16,1.11,28.452M,3.8389,27.085,3483.81,21.02,1.5287,2.28,0.31,0.08,-0.52,0.002,1.68,0.094,
2020-10-23,1.07,28.298M,3.8186,26.9414,3465.39,17.81,1.641,2.38,-0.51,0.7,3.07,0.002,1.69,0.09,
2020-10-30,1.06,26.692M,3.6022,25.4052,3269.96,21.54,1.6598,2.37,-5.74,-0.96,0.05,0.002,1.8,0.089,
2020-11-06,1.07,28.65M,3.8596,27.1751,3509.44,21.61,1.6,2.32,7.69,0.14,-4.95,0.002,1.68,0.089,1.2
2020-11-13,1,29.257M,3.9428,27.7683,3585.15,21.47,1.6469,2.38,1.95,2.25,7.27,0.002,1.64,0.089,
2020-11-20,0.97,29.043M,3.8981,27.5039,3557.54,20.45,1.5196,2.29,0.17,2.58,0.53,0.002,1.65,0.067,
2020-11-27,0.94,29.706M,3.9878,28.079,3638.35,20.78,1.5699,2.24,2.86,1.28,1.29,0.002,1.6,0.08,
2020-12-04,0.94,30.205M,4.0527,28.5439,3699.12,20.35,1.7344,2.23,1.76,0.47,0.33,0.002,1.58,0.079,1.2
2020-12-11,0.88,29.909M,4.0136,28.269,3663.46,14.61,1.627,2.27,-0.48,1.91,-1.61,0.002,1.6,0.07,
2020-12-18,0.88,30.292M,4.0629,28.6258,3709.41,12.05,1.6918,2.29,1.84,2.03,-3.55,0.002,1.58,0.082,
2020-12-25,,30.749M,4.1218,29.1867,3703.06,11.12,1.6602,,0.15,1.35,0.1,0.002,1.56,0.084,
2021-01-01,,31.19M,3.971,30.4079,3756.07,9.45,1.6449,,0.72,-2.17,1.1,0.002,1.53,0.072,1.4
2021-01-08,0.88,31.756M,4.0454,31.0479,3824.68,10.36,1.8733,2.37,2.52,3.57,2.24,0.001,1.54,0.079,
2021-01-15,0.79,31.301M,3.9849,30.5932,3768.25,10.48,1.8331,2.48,-1.03,2.33,2.15,0.001,1.56,0.079,
2021-01-22,0.74,31.918M,4.0628,31.2263,3841.47,10.79,1.8466,2.48,2.08,1.83,-3,0.001,1.53,0.074,
2021-01-29,0.76,30.851M,3.9288,30.1904,3714.24,14.61,1.8291,2.47,-3.48,0.05,0.77,0.001,1.58,0.052,
